varmegye_kod,varmegye,oevk,telepules_kod,telepules,tevk,szavazokor,szavazokor_cim,iranyitoszam,pir,kijelolt,akadalymentes,szavazokor_id,oevk_id
01,BUDAPEST,13,004,Budapest IV,05,023,Fóti út 66. (Angol Nyelvi Általános Isk.),1046,1046,N,I,01-004-023,01-13
01,BUDAPEST,13,004,Budapest IV,05,024,Fóti út 66. (Angol Nyelvi Általános Isk.),1046,1046,N,I,01-004-024,01-13
01,BUDAPEST,13,004,Budapest IV,05,025,Fóti út 66. (Angol Nyelvi Általános Isk.),1046,1046,N,I,01-004-025,01-13
01,BUDAPEST,13,004,Budapest IV,06,026,Fóti út 66. (Angol Nyelvi Általános Isk.),1046,1046,N,I,01-004-026,01-13
01,BUDAPEST,12,004,Budapest IV,06,027,Bajza József utca 2. (Bajza Általános Isk.),1046,1046,N,I,01-004-027,01-12
01,BUDAPEST,12,004,Budapest IV,06,028,Fóti út 66. (Angol Nyelvi. Általános Isk.),1047,1047,N,I,01-004-028,01-12
01,BUDAPEST,12,004,Budapest IV,06,029,Bajza József utca 2. (Bajza Általános Isk.),1047,1047,N,I,01-004-029,01-12
01,BUDAPEST,12,004,Budapest IV,06,030,Bajza József utca 2. (Bajza Általános Isk.),1047,1047,N,I,01-004-030,01-12
01,BUDAPEST,12,004,Budapest IV,07,031,Megyeri út 20. (Megyeri Általános Isk.),1047,1047,N,N,01-004-031,01-12
01,BUDAPEST,12,004,Budapest IV,07,032,Megyeri út 20. (Megyeri Általános Isk.),1047,1047,N,N,01-004-032,01-12
01,BUDAPEST,12,004,Budapest IV,07,033,Langlet Waldemár utca 3-5. (Bródy Gimnázium),1047,1047,N,I,01-004-033,01-12
01,BUDAPEST,12,004,Budapest IV,07,034,Langlet Waldemár utca 3-5. (Bródy Gimnázium),1047,1047,N,I,01-004-034,01-12
01,BUDAPEST,12,004,Budapest IV,07,035,Langlet Waldemár utca 3-5. (Bródy Gimnázium),1047,1047,N,I,01-004-035,01-12
01,BUDAPEST,12,004,Budapest IV,08,036,Langlet Waldemár utca 3-5. (Bródy Gimnázium),1047,1047,N,I,01-004-036,01-12
01,BUDAPEST,12,004,Budapest IV,08,037,Lőrinc utca 35-37. (Újpesti Bölcsődék Központja),1047,1047,N,I,01-004-037,01-12
01,BUDAPEST,12,004,Budapest IV,08,038,Lőrinc utca 35-37. (Újpesti Bölcsődék Központja),1041,1041,N,I,01-004-038,01-12
01,BUDAPEST,12,004,Budapest IV,08,039,Lőrinc utca 35-37. (Pécsi Ének-Zene Ált. Isk.),1042,1042,N,N,01-004-039,01-12
01,BUDAPEST,12,004,Budapest IV,08,040,Lőrinc utca 35-37. (Pécsi Ének-Zene Ált. Isk.),1043,1043,N,N,01-004-040,01-12
01,BUDAPEST,12,004,Budapest IV,09,041,Bajza József utca 2. (Bajza Általános Isk.),1046,1046,N,I,01-004-041,01-12
01,BUDAPEST,12,004,Budapest IV,09,042,Erzsébet utca 69. (Károlyi Gimn. és Ált. Isk.),1041,1041,N,I,01-004-042,01-12
01,BUDAPEST,12,004,Budapest IV,09,043,Erzsébet utca 69. (Károlyi Gimn. és Ált. Isk.),1041,1041,N,I,01-004-043,01-12
01,BUDAPEST,12,004,Budapest IV,09,044,Erzsébet utca 69. (Károlyi Gimn. és Ált. Isk.),1041,1041,N,I,01-004-044,01-12
01,BUDAPEST,12,004,Budapest IV,09,045,Erzsébet utca 69. (Károlyi Gimn. és Ált. Isk.),1041,1041,N,I,01-004-045,01-12
01,BUDAPEST,12,004,Budapest IV,10,046,Szigeti J. u. 1-3. (Szigeti Ált. Isk.),1041,1041,N,I,01-004-046,01-12
01,BUDAPEST,12,004,Budapest IV,10,047,Szigeti J. u. 1-3. (Szigeti Ált. Isk.),1041,1041,N,I,01-004-047,01-12
01,BUDAPEST,12,004,Budapest IV,10,048,Szigeti J. u. 1-3. (Szigeti Ált. Isk.),1041,1041,N,I,01-004-048,01-12
01,BUDAPEST,12,004,Budapest IV,10,049,Szigeti J. u. 1-3. (Szigeti Ált. Isk.),1041,1041,N,I,01-004-049,01-12
01,BUDAPEST,12,004,Budapest IV,10,050,Szigeti J. u. 1-3. (Szigeti Ált. Isk.),1041,1041,N,I,01-004-050,01-12
01,BUDAPEST,12,004,Budapest IV,11,051,Munkásotthon utca 3. (Bene Ferenc Általános Isk.),1043,1043,N,I,01-004-051,01-12
01,BUDAPEST,12,004,Budapest IV,11,052,Munkásotthon utca 3. (Bene Ferenc Általános Isk.),1043,1043,N,I,01-004-052,01-12
01,BUDAPEST,12,004,Budapest IV,11,053,Pozsonyi utca 3. (Halassy Olivér Általános Iskola),1043,1043,N,I,01-004-053,01-12
01,BUDAPEST,12,004,Budapest IV,11,054,Pozsonyi utca 3. (Halassy Olivér Általános Iskola),1043,1043,N,I,01-004-054,01-12
01,BUDAPEST,12,004,Budapest IV,11,055,Pozsonyi utca 3. (Halassy Olivér Általános Iskola),1045,1045,N,I,01-004-055,01-12
01,BUDAPEST,12,004,Budapest IV,12,056,Erzsébet utca 31. (Lázár Ervin Általános Isk.),1041,1041,N,I,01-004-056,01-12
01,BUDAPEST,12,004,Budapest IV,12,057,Erzsébet utca 31. (Lázár Ervin Általános Isk.),1041,1041,N,I,01-004-057,01-12
01,BUDAPEST,12,004,Budapest IV,12,058,Erzsébet utca 31. (Lázár Ervin Általános Isk.),1043,1043,N,I,01-004-058,01-12
01,BUDAPEST,12,004,Budapest IV,12,059,Erzsébet utca 31. (Lázár Ervin Általános Isk.),1043,1043,N,I,01-004-059,01-12
01,BUDAPEST,12,004,Budapest IV,12,060,Erzsébet utca 31. (Lázár Ervin Általános Isk.),1045,1045,N,I,01-004-060,01-12
01,BUDAPEST,12,004,Budapest IV,13,061,Pozsonyi utca 3. (Halassy Olivér Általános Iskola),1045,1045,N,I,01-004-061,01-12
01,BUDAPEST,12,004,Budapest IV,13,062,Erzsébet utca 31. (Lázár Ervin Általános Isk.),1043,1043,N,I,01-004-062,01-12
01,BUDAPEST,12,004,Budapest IV,13,063,Erzsébet utca 31. (Lázár Ervin Általános Isk.),1045,1045,N,I,01-004-063,01-12
01,BUDAPEST,12,004,Budapest IV,13,064,Erzsébet utca 31. (Lázár Ervin Általános Isk.),1045,1045,N,I,01-004-064,01-12
01,BUDAPEST,12,004,Budapest IV,13,065,Pozsonyi utca 3. (Halassy Olivér Általános Iskola),1045,1045,N,I,01-004-065,01-12
01,BUDAPEST,12,004,Budapest IV,14,066,Viola utca 11-13. (Viola Óvoda),1042,1042,N,I,01-004-066,01-12
01,BUDAPEST,12,004,Budapest IV,14,067,Viola utca 11-13. (Viola Óvoda),1042,1042,N,I,01-004-067,01-12
01,BUDAPEST,12,004,Budapest IV,14,068,Viola utca 11-13. (Viola Óvoda),1042,1042,N,I,01-004-068,01-12
01,BUDAPEST,12,004,Budapest IV,14,069,Viola utca 11-13. (Viola Óvoda),1045,1045,N,I,01-004-069,01-12
01,BUDAPEST,12,004,Budapest IV,14,070,Viola utca 11-13. (Viola Óvoda),1045,1045,N,I,01-004-070,01-12
01,BUDAPEST,02,005,Budapest V,01,001,Belgrád rakpart 27 /Idősek Klubja,1056,1056,N,I,01-005-001,01-02
01,BUDAPEST,02,005,Budapest V,01,002,Váci u. 43. (Ének-zenei Általános Iskola),1056,1056,N,N,01-005-002,01-02
01,BUDAPEST,02,005,Budapest V,02,003,Veres Pálné u. 38. (Veres Pálné Gimnázium),1056,1056,N,I,01-005-003,01-02
01,BUDAPEST,02,005,Budapest V,02,004,Kecskeméti u.9 / Gyermek fogászati rendelő,1053,1053,N,I,01-005-004,01-02
01,BUDAPEST,02,005,Budapest V,03,005,Váci u. 43. (Ének-zenei Általános Iskola),1053,1053,N,N,01-005-005,01-02
01,BUDAPEST,02,005,Budapest V,03,006,Szép utca 1/b./Széphárom közösségi tér,1053,1053,N,I,01-005-006,01-02
01,BUDAPEST,01,005,Budapest V,02,007,Sütő utca 1. / Deák téri Evangélikus Gimnázium,1052,1052,N,I,01-005-007,01-01
01,BUDAPEST,01,005,Budapest V,03,008,Sütő utca 1. / Deák téri Evangélikus Gimnázium,1053,1053,N,I,01-005-008,01-01
01,BUDAPEST,01,005,Budapest V,01,009,Sütő utca 1. / Deák téri Evangélikus Gimnázium,1052,1052,N,I,01-005-009,01-01
01,BUDAPEST,01,005,Budapest V,04,010,Vármegye u. 9. (Szabolcsi Bence Zeneiskola),1052,1052,N,I,01-005-010,01-01
01,BUDAPEST,01,005,Budapest V,04,011,Erzsébet tér 4. (Polgármesteri Hivatal),1052,1052,N,I,01-005-011,01-01
01,BUDAPEST,01,005,Budapest V,05,012,Nádor u. 12. (Hild József Általános Iskola),1054,1054,N,I,01-005-012,01-01
01,BUDAPEST,01,005,Budapest V,05,013,Arany János u. 10. (Aranytíz Kultúrház),1054,1054,N,I,01-005-013,01-01
01,BUDAPEST,01,005,Budapest V,06,014,Vadász u. 11-13. (Idősek Klubja),1051,1051,N,I,01-005-014,01-01
01,BUDAPEST,01,005,Budapest V,06,015,Vadász u. 11-13. (Idősek Klubja),1054,1054,N,I,01-005-015,01-01
01,BUDAPEST,01,005,Budapest V,07,016,Balassi Bálint u. 9-11. (Idősek Klubja),1054,1054,N,I,01-005-016,01-01
01,BUDAPEST,01,005,Budapest V,07,017,Balassi Bálint u. 9-11. (Idősek Klubja),1055,1055,N,I,01-005-017,01-01
01,BUDAPEST,01,005,Budapest V,08,018,Szemere u. 3. (Szent István Általános Iskola),1054,1054,N,I,01-005-018,01-01
01,BUDAPEST,01,005,Budapest V,08,019,Markó u. 18-20. (Xántus János Gimnázium),1055,1055,N,I,01-005-019,01-01
01,BUDAPEST,01,006,Budapest VI,01,001,Jókai utca 34.,1065,1065,N,I,01-006-001,01-01
01,BUDAPEST,01,006,Budapest VI,01,002,Bajcsy-Zsilinszky út 33.,1065,1065,N,I,01-006-002,01-01
01,BUDAPEST,01,006,Budapest VI,01,003,Jókai utca 34.,1066,1066,N,I,01-006-003,01-01
01,BUDAPEST,01,006,Budapest VI,02,004,Lovag utca 9-11.,1065,1065,N,N,01-006-004,01-01
01,BUDAPEST,01,006,Budapest VI,02,005,Lovag utca 9-11.,1061,1061,N,N,01-006-005,01-01
01,BUDAPEST,01,006,Budapest VI,02,006,Lovag utca 9-11.,1061,1061,N,N,01-006-006,01-01
01,BUDAPEST,01,006,Budapest VI,03,007,Szent Teréz utca 4.,1061,1061,N,N,01-006-007,01-01
01,BUDAPEST,01,006,Budapest VI,03,008,Szent Teréz utca 4.,1061,1061,N,N,01-006-008,01-01
01,BUDAPEST,01,006,Budapest VI,03,009,Szent Teréz utca 4.,1061,1061,N,N,01-006-009,01-01
01,BUDAPEST,01,006,Budapest VI,04,010,Szondi utca 11.,1061,1061,N,I,01-006-010,01-01
01,BUDAPEST,05,006,Budapest VI,04,011,Vörösmarty utca 49-51.,1062,1062,N,N,01-006-011,01-05
01,BUDAPEST,05,006,Budapest VI,04,012,Vörösmarty utca 49-51.,1067,1067,N,N,01-006-012,01-05
01,BUDAPEST,05,006,Budapest VI,05,013,Vörösmarty utca 49-51.,1062,1062,N,N,01-006-013,01-05
01,BUDAPEST,05,006,Budapest VI,05,014,Rózsa utca 81-83.,1062,1062,N,N,01-006-014,01-05
01,BUDAPEST,05,006,Budapest VI,05,015,Szinyei Merse utca 7-9.,1062,1062,N,N,01-006-015,01-05
01,BUDAPEST,05,006,Budapest VI,06,016,Vörösmarty utca 49-51.,1062,1062,N,N,01-006-016,01-05
01,BUDAPEST,05,006,Budapest VI,06,017,Szondi utca 41.,1064,1064,N,N,01-006-017,01-05
01,BUDAPEST,05,006,Budapest VI,06,018,Szondi utca 41.,1062,1062,N,N,01-006-018,01-05
01,BUDAPEST,05,006,Budapest VI,07,019,Szondi utca 41.,1063,1063,N,N,01-006-019,01-05
01,BUDAPEST,05,006,Budapest VI,07,020,Szinyei Merse utca 7-9.,1062,1062,N,N,01-006-020,01-05
01,BUDAPEST,05,006,Budapest VI,07,021,Szinyei Merse utca 7-9.,1063,1063,N,N,01-006-021,01-05
01,BUDAPEST,05,006,Budapest VI,08,022,Munkácsy Mihály utca 26.,1062,1062,N,N,01-006-022,01-05
01,BUDAPEST,05,006,Budapest VI,08,023,Munkácsy Mihály utca 26.,1062,1062,N,N,01-006-023,01-05
01,BUDAPEST,05,006,Budapest VI,08,024,Munkácsy Mihály utca 26.,1062,1062,N,N,01-006-024,01-05
01,BUDAPEST,01,006,Budapest VI,09,025,Liszt Ferenc tér 6.,1061,1061,N,I,01-006-025,01-01
01,BUDAPEST,05,006,Budapest VI,09,026,Eötvös utca 10.,1062,1062,N,I,01-006-026,01-05
01,BUDAPEST,05,006,Budapest VI,09,027,Szív utca 19-21.,1062,1062,N,N,01-006-027,01-05
01,BUDAPEST,05,006,Budapest VI,10,028,Szív utca 19-21.,1064,1064,N,N,01-006-028,01-05
01,BUDAPEST,05,006,Budapest VI,10,029,Felső erdősor 20.,1062,1062,N,N,01-006-029,01-05
01,BUDAPEST,05,006,Budapest VI,10,030,Benczúr utca 35/C,1062,1062,N,I,01-006-030,01-05
01,BUDAPEST,05,006,Budapest VI,01,031,Jókai utca 34.,1062,1062,I,I,01-006-031,01-05
01,BUDAPEST,01,007,Budapest VII,01,001,Kazinczy utca 23-27. (ELTE Pedagógiai Kar),1074,1074,N,I,01-007-001,01-01
01,BUDAPEST,01,007,Budapest VII,01,002,Dohány utca 22-24. (Idősek klubja),1072,1072,N,I,01-007-002,01-01
01,BUDAPEST,01,007,Budapest VII,01,003,Király utca 11. (K11 Kulturális Központ),1075,1075,N,N,01-007-003,01-01
01,BUDAPEST,01,007,Budapest VII,01,004,Dob utca 27. (Varázsdoboz Fejlesztő Központ),1074,1074,N,I,01-007-004,01-01
01,BUDAPEST,01,007,Budapest VII,02,005,Wesselényi utca 17. (Milestone Intézet),1072,1072,N,I,01-007-005,01-01
01,BUDAPEST,01,007,Budapest VII,02,006,Erzsébet körút 6. (Polgármesteri Hivatal),1072,1072,N,I,01-007-006,01-01
01,BUDAPEST,01,007,Budapest VII,02,007,Wesselényi utca 17. (Milestone Intézet),1072,1072,N,I,01-007-007,01-01
01,BUDAPEST,01,007,Budapest VII,02,008,Nagy Diófa utca 34. (Civil Központ),1073,1073,N,N,01-007-008,01-01
01,BUDAPEST,01,007,Budapest VII,03,009,Wesselényi utca 38. (II. Rákóczi Ferenc Technikum),1072,1072,N,N,01-007-009,01-01
01,BUDAPEST,01,007,Budapest VII,03,010,Klauzál tér 11. (Vásárcsarnok),1073,1073,N,I,01-007-010,01-01
01,BUDAPEST,06,007,Budapest VII,03,011,Dob utca 85. (Iskola),1074,1074,N,N,01-007-011,01-06
01,BUDAPEST,06,007,Budapest VII,03,012,Dob utca 85. (Iskola),1074,1074,N,N,01-007-012,01-06
01,BUDAPEST,06,007,Budapest VII,03,013,Király utca 97. (Nyugdíjas klub),1077,1077,N,I,01-007-013,01-06
01,BUDAPEST,06,007,Budapest VII,04,014,Barcsay utca 5. (Madách Gimnázium),1077,1077,N,I,01-007-014,01-06
01,BUDAPEST,06,007,Budapest VII,04,015,Rózsa utca 32. (Csicsergő Óvoda),1073,1073,N,I,01-007-015,01-06
01,BUDAPEST,06,007,Budapest VII,04,016,Lövölde tér 7. (Mozgáscentrum),1071,1071,N,N,01-007-016,01-06
01,BUDAPEST,06,007,Budapest VII,04,017,Király utca 97. (Nyugdíjasklub),1071,1071,N,I,01-007-017,01-06
01,BUDAPEST,01,007,Budapest VII,05,018,Wesselényi utca 38. (II. Rákóczi Ferenc Technikum),1074,1074,N,N,01-007-018,01-01
01,BUDAPEST,06,007,Budapest VII,05,019,Barcsay utca 5. (Madách Gimnázium),1077,1077,N,I,01-007-019,01-06
01,BUDAPEST,06,007,Budapest VII,05,020,Barcsay utca 5. (Madách Gimnázium),1077,1077,N,I,01-007-020,01-06
01,BUDAPEST,06,007,Budapest VII,05,021,Rózsa utca 32. (Csicsergő Óvoda),1074,1074,N,I,01-007-021,01-06
01,BUDAPEST,06,007,Budapest VII,06,022,Erzsébet körút 6. (Polgármesteri Hivatal),1074,1074,N,I,01-007-022,01-06
01,BUDAPEST,06,007,Budapest VII,06,023,Alsó erdősor 14-16. (Általános Iskola),1074,1074,N,N,01-007-023,01-06
01,BUDAPEST,06,007,Budapest VII,06,024,Alsó erdősor 14-16. (Általános Iskola),1074,1074,N,N,01-007-024,01-06
01,BUDAPEST,06,007,Budapest VII,06,025,Garay utca 5. (Polgármesteri Hivatal),1077,1077,N,I,01-007-025,01-06
01,BUDAPEST,06,007,Budapest VII,07,026,Hutyra u. 11-15. (Fejlesztési Centrum),1071,1071,N,I,01-007-026,01-06
01,BUDAPEST,06,007,Budapest VII,07,027,Peterdy utca 16. (Nyugdíjasház),1071,1071,N,I,01-007-027,01-06
01,BUDAPEST,06,007,Budapest VII,07,028,Damjanich utca 41-43. (ELTE Kollégium),1071,1071,N,I,01-007-028,01-06
01,BUDAPEST,06,007,Budapest VII,07,029,Városligeti fasor 39-41. (Magonc Óvoda),1071,1071,N,N,01-007-029,01-06
01,BUDAPEST,06,007,Budapest VII,08,030,Rózsák tere 7. (Brunszvik Óvoda),1077,1077,N,N,01-007-030,01-06
01,BUDAPEST,06,007,Budapest VII,08,031,Bethlen Gábor tér 2. (Iskola),1071,1071,N,N,01-007-031,01-06
01,BUDAPEST,06,007,Budapest VII,08,032,Bethlen Gábor tér 2. (Iskola),1076,1076,N,I,01-007-032,01-06
01,BUDAPEST,06,007,Budapest VII,08,033,Hernád utca 42-46. (Baross Általános Iskola),1071,1071,N,N,01-007-033,01-06
01,BUDAPEST,06,007,Budapest VII,09,034,Damjanich u. 41-43. (ELTE Kollégium),1071,1071,N,I,01-007-034,01-06
01,BUDAPEST,06,007,Budapest VII,09,035,Hernád utca 42-46. (Baross Általános Iskola),1071,1071,N,N,01-007-035,01-06
01,BUDAPEST,06,007,Budapest VII,09,036,Murányi utca 27. (Kópévár Óvoda),1071,1071,N,I,01-007-036,01-06
01,BUDAPEST,06,007,Budapest VII,09,037,Murányi utca 27. (Kópévár Óvoda),1078,1078,N,I,01-007-037,01-06
01,BUDAPEST,06,007,Budapest VII,10,038,Dózsa György út 46 (Idősek Otthona),1076,1076,N,I,01-007-038,01-06
01,BUDAPEST,06,007,Budapest VII,10,039,Hernád utca 3. (VIK Szakképző Iskola és Gimnázium),1076,1076,N,N,01-007-039,01-06
01,BUDAPEST,06,007,Budapest VII,10,040,Hernád utca 3. (VIK Szakképző Iskola és Gimnázium),1076,1076,N,N,01-007-040,01-06
01,BUDAPEST,06,007,Budapest VII,10,041,Százház utca 10-18. (Rendészeti Igazgatóság),1071,1071,N,N,01-007-041,01-06
01,BUDAPEST,02,008,Budapest VIII,01,001,Horánszky u. 13. (H13 Kultpont),1085,1085,N,I,01-008-001,01-02
01,BUDAPEST,02,008,Budapest VIII,01,002,Horánszky u. 13. (H13 Kultpont),1088,1088,N,I,01-008-002,01-02
01,BUDAPEST,02,008,Budapest VIII,01,003,Horánszky u. 13. (H13 Kultpont),1088,1088,N,I,01-008-003,01-02
01,BUDAPEST,02,008,Budapest VIII,02,004,Horánszky u. 13. (H13 Kultpont),1085,1085,N,I,01-008-004,01-02
01,BUDAPEST,02,008,Budapest VIII,02,005,Üllői út 30. (Egyszülős Központ),1082,1082,N,I,01-008-005,01-02
01,BUDAPEST,02,008,Budapest VIII,02,006,Üllői út 30. (Egyszülős Központ),1085,1085,I,I,01-008-006,01-02
01,BUDAPEST,02,008,Budapest VIII,02,007,Práter u.11. (Szent Benedek Gimnázium),1082,1082,N,I,01-008-007,01-02
01,BUDAPEST,02,008,Budapest VIII,05,008,Rigó u. 16. (Fazekas M. Ált. Isk Sportlétesítmény),1082,1082,N,I,01-008-008,01-02
01,BUDAPEST,02,008,Budapest VIII,02,009,Somogyi Béla u. 9-15. (Molnár Ferenc Ált. Isk.),1088,1088,N,I,01-008-009,01-02
01,BUDAPEST,02,008,Budapest VIII,01,010,Somogyi Béla u. 9-15. (Molnár Ferenc Ált. Isk.),1085,1085,N,I,01-008-010,01-02
01,BUDAPEST,02,008,Budapest VIII,03,011,Mátyás tér 15. (Kesztyűgyár Közösségi Ház),1084,1084,N,I,01-008-011,01-02
01,BUDAPEST,02,008,Budapest VIII,05,012,Német u. 14. (Németh László Általános Iskola),1082,1082,N,I,01-008-012,01-02
01,BUDAPEST,02,008,Budapest VIII,07,013,Práter u.11. (Szent Benedek Gimnázium),1082,1082,N,I,01-008-013,01-02
01,BUDAPEST,02,008,Budapest VIII,07,014,Práter u.11. (Szent Benedek Gimnázium),1082,1082,N,I,01-008-014,01-02
01,BUDAPEST,02,008,Budapest VIII,07,015,Práter u.11. (Szent Benedek Gimnázium),1082,1082,N,I,01-008-015,01-02
01,BUDAPEST,02,008,Budapest VIII,07,016,Práter u.11. (Szent Benedek Gimnázium),1082,1082,N,I,01-008-016,01-02
01,BUDAPEST,02,008,Budapest VIII,06,017,Szűz u. 2. (Százszorszép Tagóvoda),1082,1082,N,I,01-008-017,01-02
01,BUDAPEST,02,008,Budapest VIII,05,018,Szűz u. 2. (Százszorszép Tagóvoda),1086,1086,N,I,01-008-018,01-02
01,BUDAPEST,02,008,Budapest VIII,05,019,Mátyás tér 15. (Kesztyűgyár Közösségi Ház),1084,1084,N,I,01-008-019,01-02
01,BUDAPEST,02,008,Budapest VIII,03,020,Tolnai Lajos. u. 11-15. (JEGYMI Általános Iskola),1084,1084,N,I,01-008-020,01-02
01,BUDAPEST,02,008,Budapest VIII,03,021,Tolnai Lajos. u. 11-15. (JEGYMI Általános Iskola),1084,1084,N,I,01-008-021,01-02
01,BUDAPEST,02,008,Budapest VIII,03,022,Tolnai Lajos. u. 11-15. (JEGYMI Általános Iskola),1084,1084,N,I,01-008-022,01-02
01,BUDAPEST,02,008,Budapest VIII,04,023,Tolnai Lajos. u. 11-15. (JEGYMI Általános Iskola),1081,1081,N,I,01-008-023,01-02
01,BUDAPEST,02,008,Budapest VIII,04,024,II. János Pál pápa tér 4. (Deák Diák Ált. Isk.),1087,1087,N,I,01-008-024,01-02
01,BUDAPEST,02,008,Budapest VIII,04,025,Mátyás tér 15. (Kesztyűgyár Közösségi Ház),1081,1081,N,I,01-008-025,01-02
01,BUDAPEST,02,008,Budapest VIII,04,026,Mátyás tér 15. (Kesztyűgyár Közösségi Ház),1081,1081,N,I,01-008-026,01-02
01,BUDAPEST,02,008,Budapest VIII,06,027,Mátyás tér 4. (Reménysugár Idősek Klubja),1086,1086,N,I,01-008-027,01-02
01,BUDAPEST,02,008,Budapest VIII,06,028,Baross u. 117. (Babóca Bölcsőde),1086,1086,N,I,01-008-028,01-02
01,BUDAPEST,02,008,Budapest VIII,06,029,Mátyás tér 4. (Reménysugár Idősek Klubja),1086,1086,N,I,01-008-029,01-02
01,BUDAPEST,02,008,Budapest VIII,10,030,Csobánc u.1.(S.E.Bókay J. Többcélú Szakképző Int.),1082,1082,N,I,01-008-030,01-02
01,BUDAPEST,02,008,Budapest VIII,08,031,Losonci tér 1. (Losonci Téri Általános Iskola),1082,1082,N,I,01-008-031,01-02
01,BUDAPEST,02,008,Budapest VIII,07,032,Tömő u. 38/A. (Csodasziget Tagóvoda),1083,1083,N,I,01-008-032,01-02
01,BUDAPEST,02,008,Budapest VIII,08,033,Tömő u. 38/A. (Csodasziget Tagóvoda),1083,1083,N,I,01-008-033,01-02
01,BUDAPEST,02,008,Budapest VIII,08,034,Losonci tér 1. (Losonci Téri Általános Iskola),1083,1083,N,I,01-008-034,01-02
01,BUDAPEST,02,008,Budapest VIII,08,035,Losonci tér 1. (Losonci Téri Általános Iskola),1083,1083,N,I,01-008-035,01-02
01,BUDAPEST,02,008,Budapest VIII,09,036,Losonci tér 1. (Losonci Téri Általános Iskola),1083,1083,N,I,01-008-036,01-02
01,BUDAPEST,02,008,Budapest VIII,09,037,Losonci tér 1. (Losonci Téri Általános Iskola),1083,1083,N,I,01-008-037,01-02
01,BUDAPEST,02,008,Budapest VIII,09,038,Csobánc u. 5. (Mackóvár tagóvoda),1089,1089,N,I,01-008-038,01-02
01,BUDAPEST,02,008,Budapest VIII,06,039,Baross u. 117. (Babóca Bölcsőde),1086,1086,N,I,01-008-039,01-02
01,BUDAPEST,02,008,Budapest VIII,04,040,II. János Pál pápa tér 17. (Ciklámen Klub),1081,1081,N,I,01-008-040,01-02
01,BUDAPEST,02,008,Budapest VIII,12,041,II. János Pál pápa tér 17. (Ciklámen Klub),1081,1081,N,I,01-008-041,01-02
01,BUDAPEST,02,008,Budapest VIII,10,042,Csobánc u.1.(S.E.Bókay J. Többcélú Szakképző Int.),1089,1089,N,I,01-008-042,01-02
01,BUDAPEST,02,008,Budapest VIII,10,043,Csobánc u.1.(S.E.Bókay J. Többcélú Szakképző Int.),1086,1086,N,I,01-008-043,01-02
01,BUDAPEST,02,008,Budapest VIII,09,044,Csobánc u. 5. (Mackóvár tagóvoda),1089,1089,N,I,01-008-044,01-02
01,BUDAPEST,02,008,Budapest VIII,11,045,Vajda Péter u. 37-39. (Katica Bölcsőde),1089,1089,N,I,01-008-045,01-02
01,BUDAPEST,02,008,Budapest VIII,11,046,Vajda Péter u. 25-31. (Vajda Péter Ált. Isk.),1089,1089,N,I,01-008-046,01-02
01,BUDAPEST,02,008,Budapest VIII,11,047,Elnök u.3. (BKSZC Mándy Iván Szakképző I.és Szki.),1089,1089,N,I,01-008-047,01-02
01,BUDAPEST,02,008,Budapest VIII,11,048,Vajda Péter u. 25-31. (Vajda Péter Ált. Isk.),1089,1089,N,I,01-008-048,01-02
01,BUDAPEST,07,008,Budapest VIII,12,049,Százados út 12-14. (Pitypang Tagóvoda),1087,1087,N,I,01-008-049,01-07
01,BUDAPEST,07,008,Budapest VIII,12,050,Százados út 12-14. (Pitypang Tagóvoda),1087,1087,N,I,01-008-050,01-07
01,BUDAPEST,07,008,Budapest VIII,12,051,Százados út 12-14. (Pitypang Tagóvoda),1087,1087,N,I,01-008-051,01-07
01,BUDAPEST,02,009,Budapest IX,01,001,Csarnok tér 3-4. (FEV IX. Zrt.),1092,1092,N,N,01-009-001,01-02
01,BUDAPEST,02,009,Budapest IX,01,002,Lónyay u. 4-8. (Ált. Isk. és Gimn.),1093,1093,N,N,01-009-002,01-02
01,BUDAPEST,02,009,Budapest IX,01,003,Ráday u. 26. (Vagyonkez. Iroda),1093,1093,N,N,01-009-003,01-02
01,BUDAPEST,02,009,Budapest IX,01,004,Ráday u. 26. (Vagyonkez. Iroda),1092,1092,N,I,01-009-004,01-02
01,BUDAPEST,02,009,Budapest IX,02,005,Knézits utca 17. (Idősek Klubja),1092,1092,N,I,01-009-005,01-02
01,BUDAPEST,02,009,Budapest IX,02,006,Bakáts tér 1. (Házasságkötő terem),1093,1093,N,N,01-009-006,01-02
01,BUDAPEST,02,009,Budapest IX,02,007,"Bakáts tér 3. (MáSzínház, Ráday u. sarok)",1092,1092,N,N,01-009-007,01-02
01,BUDAPEST,02,009,Budapest IX,03,008,Liliom u. 15. (Óvoda),1094,1094,N,N,01-009-008,01-02
01,BUDAPEST,02,009,Budapest IX,02,009,Bakáts tér 12. (Ált. Isk.),1092,1092,N,N,01-009-009,01-02
01,BUDAPEST,02,009,Budapest IX,03,010,Liliom u. 15. (Óvoda),1094,1094,N,I,01-009-010,01-02
01,BUDAPEST,02,009,Budapest IX,03,011,Liliom u. 15. (Óvoda),1094,1094,N,N,01-009-011,01-02
01,BUDAPEST,02,009,Budapest IX,03,012,Liliom u. 15. (Óvoda),1094,1094,N,I,01-009-012,01-02
